node_id,hub_name,in_degree,out_degree,betweenness,closeness,clustering,in_degree_norm,out_degree_norm,betweenness_norm,closeness_norm,clustering_norm,importance_score,is_critical,sla_breach_count,sla_breach_rate,breach_share_pct,total_trips
IND673592AAA,SultnBthry_Kollgpra_D (Kerala),2,3,0.0012221164005416748,0.0013719512195121953,0.16666666666666666,0.4444444444444444,0.6382978723404256,0.05025902137959102,0.07450673440453685,1.6666666666666665,2.8741747392356647,False,42,1.0,0.08800972297891957,42
IND591307AAC,Gokak_Bsavangr_D (Karnataka),1,3,0.0008147442670277832,0.0008130081300813008,0.16666666666666666,0.2222222222222222,0.6382978723404256,0.03350601425306068,0.0441521389063922,1.6666666666666665,2.6048449143887673,False,25,1.0,0.05238673986840451,25
IND627005AAA,Tirunelveli_VdkkuSrt_I (Tamil Nadu),3,4,1.5997261864015833e-05,0.002134146341463415,0.09523809523809523,0.6666666666666666,0.851063829787234,0.0006578806451514197,0.11589936462927955,0.9523809523809523,2.5866686941092842,False,50,0.6493506493506493,0.10477347973680902,77
IND625008AAA,Madurai_Kappalur_H (Tamil Nadu),5,3,5.394425512284409e-05,0.004630335365853659,0.047619047619047616,1.1111111111111112,0.6382978723404256,0.0022184347336501363,0.25146022861531186,0.47619047619047616,2.479278122990975,False,72,0.9863013698630136,0.15087381082100498,73
IND403726AAB,Goa_ZuariNgr_IP (Goa),5,5,7.440586913495736e-06,0.003048780487804878,0.0,1.1111111111111112,1.0638297872340425,0.0003059909977448463,0.16557052089897076,0.0,2.3408174102418693,False,30,0.8823529411764706,0.06286408784208541,34
IND395023AAD,Surat_Central_I_4 (Gujarat),5,5,1.8229437938064554e-05,0.00300187617260788,0.0,1.1111111111111112,1.0638297872340425,0.0007496779444748736,0.1630232821159097,0.0,2.338713858405538,False,105,1.0,0.22002430744729895,105
IND362001AAA,Junagadh_DPC (Gujarat),3,4,4.1295257369901334e-05,0.0027439024390243905,0.047619047619047616,0.6666666666666666,0.851063829787234,0.0016982500374838972,0.1490134688090737,0.47619047619047616,2.1446326914909344,False,72,0.9863013698630136,0.15087381082100498,73
IND673632AAA,Kozhikode_Central_H_4 (Kerala),2,4,0.002456881798836292,0.0014634146341463417,0.06666666666666667,0.4444444444444444,0.851063829787234,0.10103822745534825,0.07947385003150598,0.6666666666666666,2.1426870183851996,False,15,0.6521739130434783,0.03143204392104271,23
IND695012AAA,Trivandrum_Mnanthla_H (Kerala),5,2,0.0041094361523236955,0.004425649095200629,0.0,1.1111111111111112,0.425531914893617,0.16899882805447866,0.240344304530764,0.0,1.945986158589971,False,23,1.0,0.04819580067893215,23
IND691001AAB,Kollam_Central_H_1 (Kerala),2,4,0.006136624056905609,0.0037079762689518785,0.0,0.4444444444444444,0.851063829787234,0.25236607539006206,0.20136955244469418,0.0,1.7492439020664348,False,62,0.96875,0.1299191148736432,64
IND767001AAA,Balangir_Rjndpara_D (Orissa),3,2,5.952469530796589e-06,0.0021951219512195124,0.0,0.6666666666666666,0.425531914893617,0.0002447927981958771,0.11921077504725897,0.0,1.2116541494057387,False,5,0.7142857142857143,0.010477347973680901,7
IND303603AAB,Renwal_ChomuRD_D (Rajasthan),2,2,1.8601467283739342e-05,0.003915989159891599,0.0,0.4444444444444444,0.425531914893617,0.0007649774943621158,0.2126661357324558,0.0,1.0834074725648792,False,5,0.35714285714285715,0.010477347973680901,14
IND274001AAA,Deoria_CCRoad_D (Uttar Pradesh),2,2,0.00042820577687167964,0.0034298780487804874,0.0,0.4444444444444444,0.425531914893617,0.01760978192021591,0.18626683601134209,0.0,1.0738529772696195,False,31,1.0,0.0649595574368216,31
IND274509AAB,Salempur_Banjaria_D (Uttar Pradesh),1,3,1.41371151356419e-05,0.002540650406504065,0.0,0.2222222222222222,0.6382978723404256,0.000581382895715208,0.13797543408247565,0.0,0.9990769115408387,False,18,1.0,0.037718452705251246,18
IND396321AAA,Bilimora_DC (Gujarat),2,2,9.300733641869671e-06,0.002053915275994865,0.0,0.4444444444444444,0.425531914893617,0.0003824887471810579,0.11154224565825398,0.0,0.9819010937434964,False,40,1.0,0.08381878378944721,40
IND767017AAA,Sonepur_BrezeDPP_D (Orissa),2,2,5.952469530796589e-06,0.0019955654101995565,0.0,0.4444444444444444,0.425531914893617,0.0002447927981958771,0.1083734318611445,0.0,0.9785945839974017,False,6,0.8571428571428571,0.012572817568417083,7
IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),2,2,8.928704296194885e-06,0.001829268292682927,0.0,0.4444444444444444,0.425531914893617,0.00036718919729381564,0.09934231253938247,0.0,0.9696858610747376,False,68,1.0,0.14249193244206027,68
IND273304AAA,Nichlaul_Wardno13_D (Uttar Pradesh),2,1,0.0004114644563163142,0.0034298780487804874,0.0,0.4444444444444444,0.2127659574468085,0.01692130217529,0.18626683601134209,0.0,0.860398540077885,False,13,0.7647058823529411,0.027241104731570345,17
IND302004AAA,Jaipur_NgrNigam_DC (Rajasthan),1,2,6.324498876471376e-06,0.0035963165754106523,0.0,0.2222222222222222,0.425531914893617,0.0002600923480831194,0.19530563485633698,0.0,0.8433198643202594,False,31,0.8857142857142857,0.0649595574368216,35
